"timestamp","value"
1739272843237,118
1739272847853,116
1739272852469,120
1739272857084,116
1739272861700,119
1739272866316,121
1739272870936,120
1739272875551,118
1739272880167,117
1739272884782,114
1739272889398,119
1739272894014,116
1739272898629,119
1739272903245,120
1739272907860,117
1739272912476,120
1739272917092,120
1739272921707,122
1739272926323,124
1739272930943,120
1739272935229,121
1739272939515,120
1739272943801,119
1739272948087,118
1739272952373,116
1739272956659,114
1739272960945,115
1739272965231,112
1739272969517,118
1739272973803,121
1739272978089,120
1739272982375,120
1739272986661,114
1739272990951,116
1739272995566,118
1739273000182,117
1739273004798,118
1739273009413,120
1739273014029,110
1739273018645,124
1739273023260,121
1739273027876,121
1739273032492,118
1739273037107,121
1739273041723,119
1739273046339,119
1739273050959,121
1739273055244,121
1739273059530,123
1739273063816,123
1739273068102,125
1739273072388,128
1739273076674,129
1739273080960,129
1739273085245,131
1739273089531,131
1739273093817,129
1739273098103,129
1739273102389,130
1739273106675,133
1739273110965,135
1739273114715,136
1739273118465,137
1739273122215,137
1739273125965,123
1739273129715,138
1739273133466,139
1739273137216,140
1739273140966,141
1739273144716,141
1739273148466,141
1739273152217,142
1739273155967,143
1739273159717,143
1739273163467,143
1739273167217,143
1739273170972,143
1739273174972,143
1739273178972,143
1739273182972,143
1739273186972,143
1739273190972,145
1739273194972,145
1739273198972,146
1739273202972,144
1739273206972,142
1739273210972,142
1739273214972,127
1739273218972,127
1739273222972,142
1739273226972,142
1739273230977,128
1739273234506,144
1739273238035,144
1739273241565,129
1739273245094,145
1739273248624,145
1739273252153,147
1739273255683,134
1739273259212,136
1739273262742,152
1739273266271,153
1739273269801,153
1739273273330,154
1739273276860,154
1739273280389,155
1739273283919,156
1739273287448,158
1739273290982,143
1739273294732,160
1739273298482,160
1739273302232,144
1739273305983,144
1739273309733,159
1739273313483,131
1739273317233,146
1739273320984,163
1739273324734,162
1739273328484,121
1739273332234,161
1739273335985,145
1739273339735,145
1739273343485,145
1739273347235,146
1739273350990,133
1739273356990,135
1739273362990,136
1739273368990,74
1739273374991,74
1739273380991,78
1739273386991,147
1739273392992,82
1739273398992,71
1739273404992,64
1739273410997,87
1739273415997,127
1739273420997,108
1739273425997,122
1739273430997,147
1739273435997,110
1739273440997,132
1739273445997,88
1739273450997,101
1739273455997,143
1739273460997,92
1739273465997,116
1739273471002,107
1739273477002,97
1739273483002,96
1739273489003,106
1739273495003,110
1739273501004,87
1739273507004,86
1739273513004,77
1739273519005,93
1739273525005,68
1739273531010,81
1739273537676,67
1739273544343,80
1739273551010,68
1739273557677,62
1739273564344,85
1739273571011,92
1739273577678,100
1739273584345,92
1739273591016,86
1739273596470,90
1739273601925,86
1739273607380,84
1739273612835,80
1739273618290,85
1739273623745,92
1739273629200,110
1739273634655,122
1739273640110,110
1739273645565,99
1739273651024,118
1739273655639,116
1739273660255,108
1739273664870,110
1739273669486,108
1739273674102,108
1739273678717,110
1739273683333,121
1739273687948,123
1739273692564,119
1739273697180,119
1739273701795,124
1739273706411,122
1739273711031,121
1739273716031,123
1739273721031,100
1739273726031,119
1739273731031,113
1739273736031,118
1739273741031,127
1739273746031,104
1739273751031,119
1739273756031,121
1739273761031,97
1739273766031,120
1739273771036,125
1739273771036,125
1739273775651,110
1739273775651,110
1739273780267,117
1739273780267,117
1739273784882,120
1739273784882,120
1739273789498,107
1739273789498,107
1739273794113,121
1739273794113,121
1739273798729,105
1739273798729,105
1739273803344,118
1739273803344,118
1739273807960,120
1739273807960,120
1739273812575,122
1739273812575,122
1739273817191,116
1739273817191,116
1739273821806,108
1739273821806,108
1739273826422,113
1739273826422,113
1739273831042,117
1739273835657,117
1739273840273,111
1739273844888,114
1739273849504,117
1739273854119,117
1739273858735,118
1739273863350,118
1739273867966,119
1739273872581,115
1739273877197,118
1739273881812,119
1739273886428,120
1739273891048,123
1739273895333,122
1739273899619,123
1739273903905,112
1739273908191,123
1739273912477,123
1739273916763,122
1739273921049,122
1739273925334,111
1739273929620,114
1739273933906,128
1739273938192,102
1739273942478,126
1739273946764,123
1739273951054,104
1739273955669,114
1739273960285,111
1739273964900,125
1739273969516,126
1739273974132,104
1739273978747,129
1739273983363,128
1739273987978,111
1739273992594,101
1739273997210,118
1739274001825,120
1739274006441,119
1739274011061,105
1739274015676,108
1739274020292,119
1739274024908,120
1739274029523,120
